RT,Kh,Kv_Kh,So,INJP,VL,TS,HL,WD,LN,OR_FPP,CO_FPP,SOR_FPP,CSOR_FPP,OR_FPT,CO_FPT,SOR_FPT,CSOR_FPT,OR_Half,CO_Half,SOR_Half,CSOR_Half,OR_FPT_6,CO_FPT_6,SOR_FPT_6,CSOR_FPT_6,OR_FPT_12,CO_FPT_12,SOR_FPT_12,CSOR_FPT_12,OR_FPT_18,CO_FPT_18,SOR_FPT_18,CSOR_FPT_18,OR_FPT_24,CO_FPT_24,SOR_FPT_24,CSOR_FPT_24,T_FPP,T_FPT,T_Half
0,0.1,0.1,0.1,1,0.5,0,0.666666667,0.428571429,1,0.128650545,0.056703005,0.236173854,0.355038281,0.125583591,0.046981147,0.417715467,0.356970942,0.13138598,0.059555875,0.339325985,0.304774709,0.075864483,0.050502982,0.567636977,0.397131306,0.073923284,0.057772535,0.558789995,0.426166766,0.067004516,0.065660643,0.585163707,0.461991484,0.081235761,0.074970329,0.601159547,0.503176306,0.072727273,0.128571429,0.126126126
0.333333333,1,0.7,0.6,0.428571429,0,0,0.916666667,0.464285714,0.666666667,0.309707398,0.16818395,0.21719868,0.306035583,0.319958338,0.111252944,0.104545539,0.137438912,0.346058312,0.137124404,0.111477039,0.159544042,0.25401857,0.138575466,0.122327521,0.132370327,0.236531957,0.175742447,0.155457533,0.130982191,0.290342483,0.222126085,0.151002654,0.134631433,0.321157442,0.275091678,0.158768145,0.141623311,0.127272727,0.128571429,0.099099099
1,0.4,0.8,0.7,0.571428571,1,1,0.083333333,0.964285714,0.333333333,0.486819098,0.643580762,0.164358273,0.22803304,0.394458556,0.611876903,0.056269008,0.089348192,0.431233651,0.678257768,0.081638599,0.109987349,0.249757365,0.618480385,0.083572763,0.084864674,0.263315762,0.62671204,0.073982794,0.083501671,0.245791699,0.643869539,0.082180278,0.08762201,0.275718153,0.665110735,0.082189261,0.095152427,0.363636364,0.5,0.441441441
0.666666667,0.9,0.3,0.8,0,1,0,0.25,0.678571429,0.833333333,0.366106055,0.086782964,0.04289875,0.103168179,0.346359914,0.375995921,0.048027653,0.035534381,0.389107264,0.306757761,0.031862373,0.030484702,0.249543689,0.388638171,0.102616606,0.038894384,0.33050478,0.417748972,0.127114023,0.049631043,0.4344816,0.480795339,0.070932999,0.056977153,0.542845446,0.562109726,0.032781339,0.056397561,0.072727273,0.3,0.351351351
0.833333333,0.2,0.1,0.5,0.285714286,1,0.2,0.083333333,0.178571429,1,0.181156841,0.039918905,0.051825218,0.181504978,0.167181112,0.080318756,0.167071684,0.147646446,0.222540321,0.076730112,0.133116115,0.118001477,0.104444021,0.087960856,0.284782609,0.166891154,0.112140077,0.099379796,0.271175598,0.18364683,0.12585739,0.116440098,0.251023959,0.197874361,0.162502872,0.138882094,0.237821282,0.213244167,0.054545455,0.142857143,0.153153153
1,0,0.3,0.1,0.142857143,0,0.4,0.583333333,0.75,0.833333333,0.022907715,0.021628873,0.295439576,0.375988487,0.013343845,0.066537748,0.4894075,0.493855527,0.02694195,0.070441124,0.396336449,0.435761517,0.00890464,0.056474591,0.624077418,0.504511036,0.006377803,0.049099577,0.68081857,0.522748574,0.0047775,0.042909196,0.715333718,0.558048614,0.005074252,0.037829279,0.746125308,0.606072488,0.054545455,0.328571429,0.387387387
0.5,0.5,0.9,0.6,0.857142857,1,0,0.166666667,0.714285714,0.666666667,0.484258614,0.222504001,0.149202297,0.217212638,0.499602212,0.38844497,0.124794486,0.117061591,0.503575223,0.346018293,0.090207381,0.110299197,0.409998504,0.423645134,0.121819905,0.116891246,0.54983279,0.494449649,0.05217868,0.101692001,0.488389637,0.584935352,0.064845502,0.093634684,0.531748701,0.66363979,0.04304583,0.091813346,0.109090909,0.242857143,0.261261261
0.666666667,0.3,0.5,0.2,0.714285714,1,0.6,0.25,0.607142857,1,0.319707155,0.114523522,0.237826895,0.312473079,0.340502398,0.188656288,0.383593781,0.355433112,0.318968553,0.178523025,0.33349065,0.299465833,0.267705908,0.215731712,0.349551186,0.358488614,0.28298525,0.253332993,0.280300751,0.344270786,0.30937624,0.30319168,0.229461413,0.330161211,0.413814412,0.36252156,0.170632456,0.315855376,0.072727273,0.171428571,0.18018018
0.333333333,1,0.2,1,0.285714286,0.5,0.8,0.166666667,0.357142857,0,0.465786515,0.62557727,0.083798078,0.165309289,0.444441561,0.361361125,0.020283316,0.027915823,0.526206091,0.461875168,0.02274025,0.041302471,0.317669511,0.386406346,0.03146482,0.025312319,0.382183399,0.431235173,0.058685313,0.025421003,0.486106355,0.504339086,0.03413449,0.025156548,0.48286579,0.587562661,0.017380447,0.024858079,0.4,0.357142857,0.252252252
0,0.8,0,0.9,0.857142857,0,0.2,0.083333333,0.107142857,0,0.427305748,0.330313079,0.096929039,0.195277568,0.487198456,0.202909282,0.037250018,0.051130138,0.583403777,0.238701549,0.039627794,0.066631265,0.398400766,0.249553644,0.035131081,0.047470776,0.372472978,0.310140875,0.052562495,0.043584778,0.354561683,0.372245722,0.065534796,0.045545831,0.402893368,0.433049591,0.06155555,0.051349142,0.254545455,0.214285714,0.153153153
0.5,0.8,1,0.9,0.142857143,0,0.4,0.25,0.178571429,0.166666667,0.393842865,0.472178341,0.111675832,0.18538189,0.382532546,0.24786329,0.031858586,0.041850937,0.480258541,0.323783183,0.030911609,0.057206759,0.267082442,0.27474504,0.046347288,0.039843503,0.27863262,0.308976813,0.066819778,0.040302619,0.327616072,0.357182631,0.05849731,0.043908056,0.383391425,0.413809266,0.057672005,0.04782357,0.345454545,0.285714286,0.198198198
0.333333333,0.2,0.7,0,1,0,0.8,0.166666667,0.785714286,0.166666667,0.26921883,0.095441182,0.391641416,0.51842473,0.248899555,0.297127806,0.396299166,0.521780647,0.321800627,0.259594463,0.470573154,0.54565533,0.142850227,0.300380698,0.427676507,0.511675801,0.12381476,0.304302255,0.376982605,0.503571987,0.125430352,0.310039307,0.357746033,0.508956966,0.152225232,0.321313513,0.286799803,0.520535711,0.072727273,0.285714286,0.324324324
1,0,0.5,0.2,0.142857143,1,0.8,0.083333333,0.964285714,0.833333333,0.08761216,0.101749204,0.229490832,0.315118059,0.119446874,0.198319684,0.262198841,0.295699298,0.124292931,0.187199347,0.257154171,0.285354092,0.070157756,0.192503495,0.357473094,0.298980966,0.063256532,0.188856045,0.360805116,0.306008756,0.060258732,0.187089582,0.3713918,0.323902291,0.067698538,0.18804881,0.388655227,0.349949329,0.145454545,0.414285714,0.45045045
1,0.2,0.5,0.9,0,0,0.4,0.416666667,0.321428571,0,0.243813915,0.678600621,0.127979141,0.209059846,0.282220447,0.444170161,0.039448667,0.058824744,0.325197903,0.549511974,0.045675399,0.076972332,0.169799383,0.443532661,0.064516365,0.056139136,0.146802344,0.442177017,0.094743202,0.057812078,0.142364186,0.445195536,0.093958873,0.064848128,0.15487165,0.451173069,0.088454136,0.073901759,0.690909091,0.671428571,0.504504505
0.833333333,0.6,0.5,0,0.714285714,0.5,0.6,0,0.785714286,0.666666667,0.324902087,0.089822028,0.416075507,0.563969478,0.359583867,0.081803999,0.518913407,0.509538355,0.393517947,0.088504313,0.470473163,0.46593126,0.242897712,0.113354401,0.654588268,0.556686476,0.189601735,0.145944929,0.73459396,0.593536255,0.194904152,0.177327267,0.596361414,0.611742367,0.267378471,0.21535243,0.455300491,0.611013388,0.054545455,0.071428571,0.063063063
1,0.7,1,0,0.571428571,0,0,0.166666667,0.214285714,1,0.123909419,0.075165363,0.838053319,1,0.135770539,0.024640615,0.981179436,0.900228935,0.165043342,0.04196564,0.824278556,0.84382604,0.110664037,0.032726648,0.993389953,0.953709764,0.130611893,0.049575115,0.719752326,0.91300069,0.180865678,0.077898016,0.555787583,0.843430621,0.258969213,0.118694238,0.459560149,0.780448161,0.072727273,0.071428571,0.063063063
0,0.7,0.1,0.8,0.571428571,0.5,1,0.416666667,0.75,0.833333333,0.234505845,0.212892432,0.179199294,0.232198482,0.205586199,0.24093055,0.097384594,0.121480174,0.219961475,0.256902357,0.111278328,0.134134035,0.15775436,0.244861497,0.149514199,0.122413575,0.166170392,0.259025743,0.223601962,0.128747276,0.198604846,0.282055119,0.151435914,0.136532972,0.218967624,0.309884948,0.129774782,0.143935194,0.2,0.328571429,0.315315315
0.666666667,0,0.7,1,0.571428571,1,0.2,0.666666667,0.714285714,0.666666667,0.215560063,0.505393813,0.167327293,0.210913479,0.238912184,0.37802627,0.059483931,0.075645621,0.290671024,0.451001802,0.073470883,0.093383069,0.133016812,0.375195557,0.091981675,0.073563994,0.126841378,0.372681438,0.120477076,0.076410019,0.129554433,0.37560559,0.131649748,0.085186146,0.153968105,0.384451376,0.160914758,0.098219001,0.472727273,0.528571429,0.432432432
0.5,0.5,0.3,0.5,0.285714286,0.5,0,0.083333333,0.392857143,0.166666667,0.33353072,0.21609149,0.171058636,0.268287672,0.374980662,0.259480158,0.093964403,0.118995863,0.38443545,0.262067487,0.101674383,0.136735046,0.250992195,0.280990461,0.124471196,0.117776109,0.231079702,0.307921903,0.114856561,0.115242424,0.213169231,0.337056855,0.122614531,0.119052008,0.239139151,0.365248341,0.129850163,0.127502511,0.163636364,0.242857143,0.225225225
0.333333333,0.2,0.6,0.9,0.285714286,1,0.2,1,0.428571429,0.166666667,0.308979054,0.477501502,0.094498056,0.159063682,0.382783306,0.258964957,0.0198495,0.024636236,0.473680342,0.339008935,0.021835499,0.037097041,0.260582406,0.281723,0.033268236,0.022639236,0.268337776,0.314952565,0.04584265,0.022175639,0.246798216,0.351667462,0.058748683,0.02648943,0.268186314,0.386672741,0.067733568,0.033685691,0.381818182,0.328571429,0.225225225
0.333333333,0.6,0.6,0.2,1,1,0.6,0.416666667,0.25,0,0.601239332,0.098273078,0.174387973,0.283295449,0.687067103,0.15035088,0.175573203,0.18077056,0.728935796,0.13385703,0.132177596,0.167658613,0.509921234,0.224326896,0.181208893,0.18154785,0.492317548,0.305621411,0.171599091,0.174645228,0.488562595,0.398102523,0.149111089,0.169670113,0.414824216,0.476822315,0.207275121,0.180575452,0.036363636,0.057142857,0.054054054
0.666666667,0,0,0.4,0.428571429,0,0,0.083333333,0.678571429,0.5,0.04172679,0.015472714,0.115332355,0.231510287,0.085848116,0.180078836,0.226650385,0.239163845,0.080606802,0.141606811,0.187329324,0.221346056,0.052277591,0.171792097,0.289470328,0.240962808,0.045781302,0.165670161,0.318530592,0.248147224,0.043430619,0.16135077,0.339194459,0.266048014,0.052373096,0.159979484,0.359853845,0.291048844,0.054545455,0.457142857,0.54954955
0,0.1,0.5,0,0.285714286,0.5,0.6,0.833333333,0.357142857,0.833333333,0.087491324,0.044825087,0.352151204,0.440395449,0.111124217,0.030242178,0.527048235,0.439755896,0.145269785,0.042343706,0.343268775,0.375438646,0.08130682,0.034915926,0.610201812,0.482620766,0.073917068,0.043068385,0.603640826,0.508891472,0.062422842,0.051574092,0.646788621,0.543483585,0.075470673,0.059812441,0.612584696,0.580397512,0.054545455,0.1,0.099099099
0.333333333,0.8,0.5,0.7,0.571428571,0,0.8,0.416666667,0.464285714,0.833333333,0.201896718,0.198032131,0.276867384,0.335398669,0.219825863,0.103486888,0.172834683,0.18380814,0.307544635,0.142499362,0.170435425,0.200755342,0.133775983,0.114897305,0.236265069,0.191436181,0.163621084,0.133790629,0.227056295,0.197279451,0.163029846,0.158666122,0.289438872,0.21301959,0.24944186,0.193850369,0.251978815,0.227196738,0.2,0.185714286,0.135135135
0.166666667,0.7,0.9,0.3,0.142857143,1,0.2,0.083333333,0.392857143,0.166666667,0.545927043,0.092445761,0.129402842,0.20724907,0.513991543,0.212187746,0.130837586,0.111816557,0.512984762,0.178569755,0.102988844,0.101801833,0.453223479,0.26412874,0.092065432,0.108030896,0.442477158,0.336221061,0.071586653,0.095110187,0.412899359,0.413018573,0.058713214,0.08666626,0.342914253,0.475274633,0.090023092,0.089983213,0.036363636,0.1,0.117117117
0.5,0.3,0,0.5,1,0.5,0.4,0.416666667,0.75,0.5,0.206572018,0.123364912,0.14658613,0.248059761,0.29212595,0.2362602,0.155572505,0.166965106,0.291441982,0.220057094,0.154557412,0.164760752,0.18924596,0.250319174,0.201250861,0.170616821,0.163708082,0.265144844,0.212207418,0.175297012,0.149271276,0.281590625,0.216474434,0.186107388,0.174626287,0.298798771,0.213516386,0.200934863,0.127272727,0.285714286,0.288288288
0.5,0.5,0.1,0.8,0.857142857,0,0.2,0.75,0.535714286,0.333333333,0.339401483,0.438987498,0.178195113,0.262654156,0.367401247,0.22815955,0.078647906,0.100038291,0.444292348,0.298764334,0.082989794,0.119837899,0.236979818,0.252168326,0.104577648,0.0992388,0.206104349,0.276023476,0.129328357,0.101605922,0.184937199,0.300347916,0.155270978,0.11118531,0.205363695,0.32383782,0.142033476,0.122794601,0.363636364,0.3,0.207207207
0.833333333,0.6,0.4,0.3,0.142857143,1,0,0.333333333,0.142857143,0.333333333,0.417650424,0.275562484,0.185730839,0.270328001,0.589839857,0.157795336,0.144945203,0.133090867,0.573721775,0.203812084,0.128890596,0.137285494,0.477830915,0.218302185,0.117709068,0.139323886,0.446388145,0.294109625,0.116112179,0.130752814,0.456807318,0.378012776,0.108574422,0.12568472,0.557508993,0.465223634,0.082760786,0.122843592,0.163636364,0.142857143,0.09009009
0.166666667,0.8,0.3,0.6,0.428571429,0,0,0.416666667,0.25,0.5,0.29557088,0.104172378,0.129730831,0.218641263,0.308159255,0.130016898,0.087607543,0.10509727,0.326306746,0.130985717,0.085471313,0.117243671,0.235590571,0.155883884,0.091494096,0.103533105,0.207076911,0.185330903,0.134713535,0.104974328,0.229504126,0.220128081,0.130672703,0.112241304,0.286762107,0.264418155,0.113590401,0.116637019,0.090909091,0.142857143,0.135135135
0.333333333,1,0.4,0.7,0.142857143,0,0.4,0.666666667,0.642857143,0,0.444676732,0.428417869,0.109217459,0.196861193,0.356298892,0.329160504,0.040449251,0.053320278,0.406448008,0.395333734,0.038883791,0.068284287,0.244907204,0.345627193,0.057617118,0.051208549,0.219550948,0.366818293,0.092182738,0.052953653,0.195738144,0.388775975,0.09157818,0.059302871,0.212700774,0.409706151,0.101557718,0.068687169,0.290909091,0.328571429,0.261261261
1,0.1,1,0.4,0.285714286,0,0.8,0.333333333,0.714285714,0.333333333,0.15394031,0.376881815,0.345199566,0.436153204,0.258843627,0.697768452,0.103503863,0.262975132,0.19810371,0.644911072,0.23508776,0.32845938,0.168525635,0.68055524,0.112571489,0.251546234,0.159830021,0.665957187,0.100198375,0.24443073,0.153950984,0.657580048,0.104965916,0.248210833,0.16940912,0.656142375,0.106913469,0.259071057,0.454545455,0.971428571,1
0.166666667,0.8,1,0.5,1,0,0.2,0,0.928571429,0.833333333,0.234783157,0.172823493,0.290641003,0.445902718,0.315842492,0.291961357,0.297482926,0.385610669,0.333782028,0.266397765,0.39640551,0.380991724,0.222960966,0.305855091,0.278745467,0.372305153,0.214607055,0.327457776,0.278233367,0.358975742,0.220223744,0.354100615,0.275516794,0.360245438,0.280821319,0.386317409,0.302097746,0.370501402,0.127272727,0.285714286,0.297297297
0,0.5,0.8,0.3,1,0.5,0.4,0.083333333,0.321428571,0.833333333,0.235418124,0.154710441,0.293868418,0.429654019,0.319840084,0.095999414,0.278673529,0.285195143,0.321169024,0.119560219,0.263263592,0.285736263,0.247341675,0.124264218,0.31970061,0.299348229,0.305545361,0.169357304,0.26149733,0.285059777,0.302010163,0.22582207,0.257397996,0.280855364,0.383149667,0.286161213,0.190554433,0.272887937,0.109090909,0.114285714,0.09009009
0.833333333,0.7,1,0.5,0.142857143,1,1,0.083333333,0.321428571,0,0.691482194,0.390568649,0.135979864,0.20964675,0.60852278,0.332740525,0.075865462,0.077510803,0.658369768,0.367702015,0.073043929,0.088943208,0.510383639,0.387004525,0.063122108,0.078426437,0.540125896,0.47214075,0.057130362,0.070726244,0.513599185,0.560925488,0.048976656,0.067217962,0.459819516,0.637922744,0.058866825,0.067683843,0.163636364,0.185714286,0.153153153
0.333333333,0,0.6,0.8,1,1,0.8,0.333333333,0.571428571,0.5,0.242695882,0.331395186,0.203688624,0.247351959,0.235775239,0.310058784,0.084068871,0.110558368,0.278094345,0.346217838,0.097055212,0.131660102,0.151125705,0.311926556,0.123982989,0.109300683,0.132238557,0.316169477,0.165441756,0.113429074,0.134764256,0.323584597,0.169631522,0.123971132,0.160708859,0.336135454,0.159263563,0.136771107,0.309090909,0.414285714,0.369369369
0.166666667,0.9,0.2,0.1,0.285714286,1,0,0.583333333,0.75,0.333333333,0.429014278,0.075504003,0.189233416,0.283192297,0.456465569,0.147232472,0.275572527,0.232818953,0.466579023,0.129158855,0.199446735,0.194479806,0.317098624,0.186723555,0.318851322,0.268375795,0.285391343,0.230537122,0.271198006,0.275876788,0.295707295,0.281934695,0.200348102,0.271881877,0.336808864,0.333051492,0.169654085,0.268823833,0.036363636,0.085714286,0.09009009
1,0.8,0.8,1,0,1,0.2,0.5,0.571428571,0.666666667,0.391467286,0.129785482,0.009976729,0.094653,0.437483858,0.368027966,0.030673969,0.026008942,0.451292657,0.302797209,0.024349304,0.021723597,0.311509091,0.392461575,0.050370759,0.026062618,0.431413851,0.440459593,0.062271772,0.027708634,0.469687863,0.515001986,0.067902415,0.032159187,0.601926295,0.603953241,0.03204672,0.033178761,0.090909091,0.271428571,0.297297297
0.833333333,0.2,0.2,0.9,0.285714286,0.5,0,0.083333333,0.821428571,0.666666667,0.159899642,0.472280748,0.219215771,0.261959218,0.214397458,0.494390667,0.094145606,0.12927165,0.202128791,0.530772631,0.105766947,0.152881979,0.14267991,0.484440233,0.116709792,0.125397107,0.128197249,0.475925854,0.132551542,0.125963759,0.120198165,0.471670688,0.146204951,0.134541559,0.138655874,0.472381434,0.14969755,0.147380173,0.563636364,0.8,0.720720721
0,0,1,1,1,0.5,0.4,0.166666667,0.857142857,0.833333333,0.165303656,0.156414504,0.145769084,0.202960326,0.176343677,0.359224699,0.141944003,0.145404141,0.177656407,0.337219491,0.114431611,0.159640378,0.112949074,0.351613045,0.222803853,0.148194178,0.099517343,0.345681747,0.243491585,0.155888405,0.093294208,0.342832998,0.248239543,0.171325347,0.103823373,0.342937306,0.251673663,0.190968482,0.181818182,0.542857143,0.594594595
0.5,0.6,0.7,0,0.714285714,1,0.2,0,0.785714286,0.333333333,0.398915296,0.263213639,0.469897184,0.528336373,0.582454741,0.280390638,0.322880051,0.45752793,0.577027107,0.267930195,0.426947745,0.451207897,0.421808799,0.331996378,0.22916692,0.427529103,0.417642061,0.392690191,0.159418075,0.381536433,0.397723521,0.461791357,0.114741574,0.344646268,0.380914291,0.522391732,0.11688712,0.326639028,0.127272727,0.171428571,0.162162162
0.166666667,0.2,0.1,0.4,0.857142857,0,0,0.5,0.214285714,0,0.168441001,0.177107012,0.175006859,0.281693844,0.291739471,0.107379115,0.108178155,0.122229854,0.297848606,0.139065463,0.100826406,0.139922413,0.173606082,0.126659002,0.148530461,0.12510032,0.14899196,0.147049476,0.191159051,0.132806062,0.13561946,0.165459541,0.234710172,0.149648002,0.156230256,0.185713603,0.244719213,0.170241885,0.2,0.2,0.144144144
0.666666667,0.6,0.8,0.9,0.285714286,1,0.6,0.416666667,0.678571429,0.833333333,0.365826385,0.088785646,0.044501777,0.112123943,0.274002702,0.324973452,0.059182321,0.083794066,0.365033284,0.294963852,0.101399068,0.09088026,0.20468718,0.332546585,0.079209557,0.08151921,0.271531876,0.355235351,0.132888675,0.085092903,0.343544276,0.401129359,0.099093899,0.095342647,0.409848292,0.46128293,0.090810274,0.099919488,0.072727273,0.3,0.333333333
0,0.7,0.4,0,0.285714286,1,0.2,0.916666667,0.392857143,0.666666667,0.385620562,0.071525441,0.291992927,0.380330783,0.329725575,0.056421036,0.384644895,0.344725699,0.448324841,0.064637943,0.266431747,0.299931333,0.308116318,0.098684799,0.313361294,0.355739279,0.282439101,0.149229935,0.330759195,0.348295703,0.287239574,0.201738393,0.243868988,0.338498372,0.401622855,0.26301994,0.143873816,0.317676784,0.036363636,0.042857143,0.036036036
0.666666667,0.9,0,0.9,0.142857143,0.5,0.8,0.5,0.642857143,0.5,0.254461768,0.665968369,0.154973355,0.22645112,0.302671783,0.364438942,0.058875166,0.074145481,0.338553014,0.487538123,0.062286356,0.093082983,0.230037277,0.374114701,0.068629766,0.072108771,0.205795444,0.391824225,0.096914984,0.071740406,0.224470336,0.412837774,0.088040552,0.078286271,0.299768276,0.445735532,0.07463229,0.084425121,0.6,0.542857143,0.378378378
0.5,0.7,0,0.7,0,0,0.8,0.083333333,0.321428571,0.333333333,0.200500956,0.445177902,0.160464543,0.250435431,0.224611755,0.242883279,0.081633849,0.093303026,0.252277225,0.329230634,0.072926609,0.1131146,0.164581231,0.248951664,0.0926149,0.091856221,0.156474167,0.261461294,0.113314342,0.092995896,0.158907279,0.278009709,0.111801359,0.099743852,0.176980918,0.297788247,0.111019728,0.107982685,0.490909091,0.457142857,0.324324324
